,Bedroom,Property Type,Property Subtype,Price,Location,Province,Living area,Kitchen Type,Furnished,HasFireplace,How many fireplaces?,HasGarden,Garden surface,HasTerrace,Terrace surface,Surface of the plot,Number of frontages,Swimming pool,Building condition,Type Apartment,House,Apartment,Apartment block,Bungalow,Castle,Chalet,Country house,Duplex,Exceptional property,Farmhouse,Ground floor,House,Kot,Loft,Manor house,Mansion,Other properties,Penthouse,Service flat,Studio,Town-house,Triplex,Villa,Antwerpen,Brussels,Henegouwen,Limburg,Luik,Luxemburg,Namen,Oost-vlaanderen,Vlaams-brabant,Waals-brabant,West-vlaanderen,Hyper equipped,Installed,Not installed,Semi equipped,USA hyper equipped,USA installed,USA semi equipped,USA uninstalled,Unknown_Kitchen_Type,Furnished_No,Unknown_Furnished,Furnished_Yes,Fireplace_No,Fireplace_Yes,HasGarden_No,HasGarden_Yes,HasTerrace_No,HasTerrace_Yes,Swimmingpool_No,Swimmingpool_Yes,As new,Good,Just renovated,To be done up,To renovate,To restore,Unknown
6420,3,House,House,330000.0,9620,Oost-vlaanderen,187,Installed,Unknown_Furnished,No,0,No,0,No,0,17145,0,No,To renovate,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0
6421,2,House,House,365000.0,9200,Oost-vlaanderen,114,Semi equipped,Unknown_Furnished,No,0,No,0,No,0,684,0,No,To be done up,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0
6422,2,House,House,375000.0,3080,Vlaams-brabant,150,Unknown_Kitchen_Type,No,No,0,No,0,No,0,167,2,No,To renovate,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0
6423,4,House,House,435000.0,9200,Oost-vlaanderen,212,Unknown_Kitchen_Type,Unknown_Furnished,No,0,No,0,No,0,665,0,No,As new,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
6424,4,House,House,490000.0,2550,Antwerpen,250,Installed,No,No,0,Yes,90,No,0,250,2,No,As new,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0
6425,5,House,Exceptional property,980000.0,4820,Luik,800,Installed,Yes,No,0,Yes,1,Yes,1,1667,4,Yes,Just renovated,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0
6427,3,Apartment,Penthouse,579000.0,2300,Antwerpen,200,Hyper equipped,Unknown_Furnished,No,0,No,0,Yes,45,0,3,No,As new,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0
6430,2,Apartment,Duplex,275000.0,9620,Oost-vlaanderen,144,Installed,No,No,0,No,0,Yes,17,0,2,No,Good,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0
6431,2,Apartment,Apartment,210000.0,2660,Antwerpen,0,Hyper equipped,No,No,0,Yes,26,No,0,0,2,No,As new,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0
6432,2,Apartment,Apartment,250000.0,2000,Antwerpen,92,Unknown_Kitchen_Type,Unknown_Furnished,No,0,No,0,Yes,4,0,0,No,Unknown,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1
6433,2,Apartment,Apartment,285000.0,9032,Oost-vlaanderen,95,Installed,Unknown_Furnished,No,0,No,0,Yes,9,0,0,No,As new,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0
6434,2,Apartment,Penthouse,345000.0,9032,Oost-vlaanderen,92,Installed,Unknown_Furnished,No,0,No,0,Yes,29,0,0,No,As new,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0
6435,3,Apartment,Apartment,349000.0,9032,Oost-vlaanderen,120,Installed,Unknown_Furnished,No,0,No,0,Yes,14,0,0,No,As new,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0
6436,2,Apartment,Penthouse,349000.0,9032,Oost-vlaanderen,106,Installed,Unknown_Furnished,No,0,No,0,Yes,27,0,0,No,As new,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0
6437,2,Apartment,Apartment,365000.0,4000,Luik,112,Hyper equipped,No,No,0,No,0,No,0,0,2,No,Just renovated,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0
6439,3,Apartment,Apartment,796150.0,1050,Brussels,154,Not installed,Unknown_Furnished,No,0,No,0,Yes,10,0,0,No,As new,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0
6440,2,Apartment,Apartment,820000.0,1180,Brussels,124,Not installed,No,No,0,No,0,Yes,47,0,0,No,Unknown,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1
6441,0,Apartment,Studio,110000.0,1070,Brussels,35,Installed,No,No,0,No,0,No,0,0,2,No,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0
6442,0,Apartment,Studio,119000.0,2600,Antwerpen,44,Semi equipped,No,No,0,No,0,Yes,7,0,4,No,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0
6443,1,Apartment,Apartment,145000.0,1080,Brussels,50,Unknown_Kitchen_Type,Unknown_Furnished,No,0,No,0,Yes,8,0,1,No,Just renovated,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0
6444,3,Apartment,Apartment,187900.0,9300,Oost-vlaanderen,90,Hyper equipped,No,No,0,No,0,Yes,8,0,4,No,As new,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0
6445,2,Apartment,Apartment,189000.0,2100,Antwerpen,100,Unknown_Kitchen_Type,No,No,0,No,0,Yes,4,0,2,No,Good,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0
6446,1,Apartment,Apartment,202000.0,2250,Antwerpen,78,Installed,No,No,0,No,0,Yes,6,0,0,No,Unknown,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1
6448,2,Apartment,Apartment,217000.0,2250,Antwerpen,83,Installed,No,No,0,No,0,Yes,6,0,0,No,Unknown,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1
6449,1,Apartment,Apartment,219000.0,1210,Brussels,45,USA installed,No,No,0,No,0,No,0,0,2,No,Just renovated,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0
6450,1,Apartment,Ground floor,226250.0,1770,Vlaams-brabant,76,Installed,No,No,0,Yes,35,No,0,0,2,No,Unknown,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1
6451,2,Apartment,Apartment,246000.0,9255,Oost-vlaanderen,100,Installed,No,No,0,No,0,No,0,0,3,No,Just renovated,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0
6452,2,Apartment,Apartment,249000.0,9700,Oost-vlaanderen,105,Installed,Unknown_Furnished,No,0,No,0,Yes,12,0,2,No,As new,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0
6453,2,Apartment,Ground floor,249700.0,1770,Vlaams-brabant,83,Installed,No,No,0,Yes,26,No,0,0,2,No,Unknown,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1
6454,2,Apartment,Penthouse,250000.0,5000,Namen,110,Hyper equipped,Unknown_Furnished,No,0,No,0,Yes,13,0,4,No,As new,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0
6456,3,Apartment,Apartment,268500.0,8770,West-vlaanderen,104,Unknown_Kitchen_Type,No,No,0,No,0,Yes,72,0,4,No,Unknown,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1
6458,3,Apartment,Duplex,289900.0,1800,Vlaams-brabant,123,Unknown_Kitchen_Type,No,No,0,Yes,19,Yes,3,0,2,No,Good,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0
6459,2,Apartment,Apartment,294400.0,8370,West-vlaanderen,89,Installed,No,No,0,No,0,Yes,10,0,4,No,Unknown,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1
6460,2,Apartment,Penthouse,299000.0,1210,Brussels,75,USA installed,No,No,0,No,0,No,0,0,2,No,Just renovated,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0
6462,2,Apartment,Apartment,302500.0,8770,West-vlaanderen,111,Unknown_Kitchen_Type,No,No,0,No,0,Yes,60,0,4,No,Unknown,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1
6463,2,Apartment,Apartment,313900.0,8000,West-vlaanderen,91,Installed,No,No,0,No,0,Yes,20,0,0,No,As new,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0
6464,2,Apartment,Apartment,323000.0,8770,West-vlaanderen,117,Unknown_Kitchen_Type,No,No,0,No,0,Yes,54,0,4,No,Unknown,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1
6465,2,Apartment,Apartment,325000.0,1348,Waals-brabant,90,Hyper equipped,No,No,0,No,0,Yes,4,0,2,No,As new,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0
6466,2,Apartment,Apartment,345000.0,8400,West-vlaanderen,102,Hyper equipped,No,No,0,No,0,Yes,44,0,2,Yes,As new,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0
6468,2,Apartment,Apartment,375000.0,8400,West-vlaanderen,117,Hyper equipped,No,No,0,No,0,Yes,33,0,2,No,As new,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0
6469,2,Apartment,Apartment,395000.0,8400,West-vlaanderen,102,Hyper equipped,No,No,0,No,0,Yes,45,0,2,Yes,As new,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0
6470,2,Apartment,Penthouse,399550.0,8610,West-vlaanderen,135,USA hyper equipped,Unknown_Furnished,No,0,No,0,Yes,45,0,3,No,As new,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0
6473,3,Apartment,Apartment,463000.0,8000,West-vlaanderen,106,Installed,No,No,0,No,0,Yes,52,0,0,No,As new,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0
6474,4,Apartment,Apartment,470000.0,1180,Brussels,160,Hyper equipped,No,No,0,No,0,Yes,20,0,0,No,Good,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0
6475,2,Apartment,Apartment,475000.0,8400,West-vlaanderen,106,Hyper equipped,No,No,0,No,0,Yes,48,0,2,Yes,As new,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0
6477,2,Apartment,Apartment,495000.0,8400,West-vlaanderen,106,Hyper equipped,No,No,0,No,0,Yes,48,0,2,Yes,As new,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0
6479,2,Apartment,Apartment,575000.0,8400,West-vlaanderen,121,Hyper equipped,No,No,0,No,0,Yes,78,0,3,No,As new,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0
6481,3,Apartment,Penthouse,660000.0,4780,Luik,207,Hyper equipped,No,Yes,1,No,0,Yes,42,0,2,No,As new,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0
6483,2,Apartment,Apartment,695000.0,1933,Vlaams-brabant,130,Hyper equipped,Unknown_Furnished,Yes,1,No,0,Yes,20,0,0,Yes,As new,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0
6484,3,Apartment,Penthouse,799000.0,2018,Antwerpen,198,Installed,No,No,0,No,0,Yes,80,0,2,No,As new,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0
6485,2,Apartment,Apartment,1149000.0,8400,West-vlaanderen,159,Hyper equipped,No,No,0,No,0,Yes,120,0,3,Yes,As new,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0
6486,3,Apartment,Penthouse,1990000.0,1180,Brussels,0,Hyper equipped,No,No,0,No,0,Yes,169,0,3,No,As new,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0
6488,3,House,House,129500.0,9700,Oost-vlaanderen,76,Unknown_Kitchen_Type,No,No,0,No,0,No,0,128,2,No,To renovate,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0
6491,4,House,House,239000.0,4340,Luik,250,Installed,No,No,0,Yes,230,Yes,22,444,3,No,Good,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0
6492,3,House,House,257000.0,9800,Oost-vlaanderen,124,Semi equipped,No,No,0,Yes,200,Yes,10,500,3,No,To renovate,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0
6493,3,House,House,285000.0,8470,West-vlaanderen,174,Installed,No,No,0,Yes,350,No,0,538,3,No,Good,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0
6494,3,House,House,324500.0,1500,Vlaams-brabant,200,Unknown_Kitchen_Type,No,No,0,No,0,No,0,245,2,No,Unknown,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1
6495,3,House,House,349000.0,9032,Oost-vlaanderen,138,Installed,No,No,0,No,0,No,0,164,2,No,Good,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0
6496,3,House,House,360000.0,1400,Waals-brabant,166,Unknown_Kitchen_Type,No,No,0,No,0,No,0,469,4,No,Unknown,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1
6497,5,House,Villa,710000.0,9220,Oost-vlaanderen,435,Hyper equipped,No,Yes,1,Yes,927,No,0,926,4,No,As new,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0
6498,3,House,House,234000.0,3300,Vlaams-brabant,173,Installed,No,No,0,Yes,160,Yes,32,347,2,No,Good,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0
6499,3,House,House,235000.0,4680,Luik,212,Installed,Unknown_Furnished,No,0,Yes,485,Yes,18,570,3,No,To renovate,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0
6500,3,House,House,239000.0,9060,Oost-vlaanderen,145,Installed,Unknown_Furnished,No,0,No,0,No,0,160,0,No,Unknown,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1
6502,4,House,Mansion,750000.0,3000,Vlaams-brabant,248,Unknown_Kitchen_Type,Unknown_Furnished,No,0,No,0,No,0,225,0,No,To renovate,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0
6505,1,Apartment,Duplex,359000.0,3000,Vlaams-brabant,71,Unknown_Kitchen_Type,Unknown_Furnished,No,0,No,0,No,0,0,0,No,As new,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
6506,1,Apartment,Ground floor,169000.0,2610,Antwerpen,56,Hyper equipped,No,No,0,Yes,17,No,0,0,2,No,Just renovated,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0
6508,3,Apartment,Apartment,249000.0,3600,Limburg,116,Installed,No,No,0,No,0,No,0,0,2,No,Unknown,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1
6510,3,House,House,320000.0,2880,Antwerpen,171,USA hyper equipped,No,No,0,No,0,Yes,9,325,2,No,As new,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0
6511,5,House,House,449000.0,9830,Oost-vlaanderen,127,Unknown_Kitchen_Type,No,No,0,No,0,No,0,933,4,No,To renovate,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0
6512,4,House,Villa,849000.0,2900,Antwerpen,320,USA hyper equipped,No,No,0,No,0,No,0,2000,4,No,As new,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
